Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m²),PAR (µmol/m²/s),max. PAR (µmol/m²/s),Tlog (degC),CO2 (ppm)
17.01.2023 02:00:00,956.23,4.21,280.94,0.9,78.94,8.26,6.52,1.74,4.25,6.82,1197.91,5.65,8.49,199.5,0,0,0,0,0,12.06,426.9
17.01.2023 02:10:00,956.42,4.14,280.84,1,79.95,8.22,6.57,1.65,4.28,6.87,1198.45,5.14,9.47,207.9,0,0,0,0,0,12.1,427
17.01.2023 02:20:00,956.63,4.07,280.76,1.04,80.5,8.18,6.58,1.6,4.29,6.88,1198.98,6.05,9.87,213.9,0,0,0,0,0,12.13,426.9
17.01.2023 02:30:00,956.71,3.94,280.62,1.18,82.1,8.1,6.65,1.45,4.34,6.95,1199.63,6,9.64,209.3,0,160,0,0,0,12.08,426.9
17.01.2023 02:40:00,956.91,3.76,280.42,1.29,83.8,8,6.71,1.3,4.37,7.01,1200.61,5.65,9.09,206.3,0,300,0,0,0,11.99,426.9
17.01.2023 02:50:00,956.96,3.64,280.29,1.31,84.7,7.93,6.72,1.21,4.38,7.02,1201.22,6.41,9.49,214.1,0,0,0,0,0,11.87,427
17.01.2023 03:00:00,956.99,3.56,280.21,1.21,84.5,7.89,6.67,1.22,4.34,6.97,1201.61,6.39,9.37,206.4,0,0,0,0,0,11.73,427.1
17.01.2023 03:10:00,957.13,3.59,280.23,1.12,83.8,7.9,6.62,1.28,4.32,6.92,1201.69,7.09,9.53,210.7,0,0,0,0,0,11.59,426.9
17.01.2023 03:20:00,957.17,3.53,280.16,1.12,84.2,7.87,6.63,1.24,4.32,6.92,1202,7.48,10.48,213.2,0,0,0,0,0,11.47,427
17.01.2023 03:30:00,957.24,3.45,280.07,1.06,84.3,7.82,6.6,1.23,4.3,6.89,1202.46,6.78,10.09,213.7,0,0,0,0,0,11.38,427
17.01.2023 03:40:00,957.39,3.37,279.99,0.97,84.2,7.78,6.55,1.23,4.27,6.85,1203,6.22,9.5,212.4,0,0,0,0,0,11.3,427.3
17.01.2023 03:50:00,957.51,3.3,279.9,0.88,84.1,7.74,6.51,1.23,4.24,6.8,1203.49,6.34,8.81,209.1,0,0,0,0,0,11.23,427.4
17.01.2023 04:00:00,957.61,3.24,279.84,0.81,84,7.71,6.48,1.23,4.22,6.76,1203.88,5.8,8.3,206.1,0,0,0,0,0,11.15,427.4
17.01.2023 04:10:00,957.73,3.26,279.84,0.79,83.8,7.72,6.47,1.25,4.21,6.75,1203.97,6.11,8.93,208.9,0,0,0,0,0,11.09,427.4
17.01.2023 04:20:00,957.9,3.32,279.89,0.8,83.5,7.75,6.47,1.28,4.21,6.76,1203.92,5.73,8.53,207.4,0,0,0,0,0,11.04,427.2
17.01.2023 04:30:00,958.03,3.29,279.85,0.76,83.4,7.74,6.45,1.28,4.2,6.74,1204.2,4.98,7.23,201.2,0,0,0,0,0,11.04,427.5
17.01.2023 04:40:00,958.16,3.2,279.75,0.73,83.8,7.69,6.44,1.25,4.19,6.72,1204.78,4.33,6.4,205.8,0,0,0,0,0,11.04,427.5
17.01.2023 04:50:00,958.27,3.09,279.63,0.68,84.1,7.63,6.42,1.21,4.18,6.7,1205.4,4.43,6.51,208.2,0,0,0,0,0,11.06,427.3
17.01.2023 05:00:00,958.33,3.03,279.56,0.67,84.4,7.6,6.41,1.19,4.17,6.69,1205.73,5.41,7.67,207.1,0,0,0,0,0,11.06,427.3
17.01.2023 05:10:00,958.34,3.02,279.55,0.66,84.4,7.59,6.41,1.18,4.17,6.69,1205.8,7.14,10.37,212.7,0,0,0,0,0,11.04,427
17.01.2023 05:20:00,958.42,3.04,279.56,0.69,84.5,7.6,6.42,1.18,4.18,6.7,1205.82,6.69,9.84,211.5,0,0,0,0,0,10.96,426.9
17.01.2023 05:30:00,958.45,3.02,279.54,0.62,84.2,7.59,6.39,1.2,4.16,6.67,1205.96,7.37,10.8,210.6,0,0,0,0,0,10.87,426.9
17.01.2023 05:40:00,958.55,3,279.51,0.54,83.8,7.58,6.35,1.23,4.13,6.63,1206.19,6.89,10.43,213.1,0,0,0,0,0,10.79,426.7
17.01.2023 05:50:00,958.61,3.01,279.52,0.45,83.2,7.58,6.31,1.27,4.1,6.58,1206.24,7.9,11.1,212.2,0,0,0,0,0,10.7,426.5
17.01.2023 06:00:00,958.68,3.03,279.53,0.39,82.7,7.6,6.28,1.31,4.09,6.55,1206.23,8.21,10.37,210.3,0,0,0,0,0,10.59,426.6
17.01.2023 06:10:00,958.97,3,279.48,0.31,82.4,7.58,6.25,1.33,4.06,6.51,1206.75,6.27,9.55,213.9,0,0,0,0,0,10.49,427
17.01.2023 06:20:00,959.14,3.02,279.48,0.17,81.5,7.59,6.18,1.4,4.02,6.45,1206.93,6.07,9.21,213.2,0,0,0,0,0,10.44,427
17.01.2023 06:30:00,959.4,3.14,279.58,0.12,80.5,7.66,6.16,1.49,4.01,6.42,1206.73,4.76,7.53,213.9,0,0,0,0,0,10.42,427.1
17.01.2023 06:40:00,959.61,3.19,279.62,0.09,80,7.68,6.15,1.54,3.99,6.41,1206.77,5.87,8.11,213.3,0,0,0,0,0,10.48,427.1
17.01.2023 06:50:00,959.82,3.18,279.59,0.12,80.3,7.68,6.16,1.51,4,6.42,1207.1,5.84,8.21,216,0,0,0,0,0,10.57,427
17.01.2023 07:00:00,959.79,3.07,279.48,0.04,80.4,7.62,6.13,1.49,3.98,6.38,1207.54,6.8,9.21,213.1,0,0,0,0,0,10.65,427
17.01.2023 07:10:00,959.9,3.03,279.43,-0.09,79.88,7.6,6.07,1.53,3.94,6.32,1207.88,6.28,9.7,211.4,0,0,0,0,0,10.68,426.9
17.01.2023 07:20:00,960.14,3.01,279.39,-0.18,79.45,7.59,6.03,1.56,3.91,6.28,1208.29,5.46,8.21,213.5,0,0,0,0,0,10.68,427.1
17.01.2023 07:30:00,960.24,3.06,279.43,-0.46,77.55,7.61,5.9,1.71,3.83,6.15,1208.25,5.85,8.11,217.4,0,0,0,0,0,10.69,426.8
17.01.2023 07:40:00,960.42,3.03,279.39,-0.68,76.5,7.6,5.81,1.78,3.77,6.05,1208.67,5.26,8.8,222.1,0,0,0,0,0,10.7,426.6
17.01.2023 07:50:00,960.66,2.93,279.26,-0.83,76.23,7.54,5.75,1.79,3.73,5.98,1209.44,4.04,7.71,220.6,0,0,0,0,1.02,10.71,426.8
17.01.2023 08:00:00,960.84,2.92,279.25,-1.12,74.62,7.54,5.63,1.91,3.65,5.86,1209.75,4.01,6.9,223.7,0,0,0,2.3,4.03,10.75,426.4
17.01.2023 08:10:00,960.95,2.85,279.16,-1.4,73.5,7.5,5.51,1.99,3.58,5.74,1210.27,4.25,6.93,217.9,0,0,1.17,6.69,9.8,10.8,426.3
17.01.2023 08:20:00,961.02,2.71,279.02,-1.66,72.76,7.43,5.4,2.02,3.51,5.62,1211,4.41,9.6,223.2,0,0,5.95,15.02,20.08,10.81,426
17.01.2023 08:30:00,961.09,2.73,279.03,-1.78,72.05,7.44,5.36,2.08,3.47,5.57,1211.04,5.04,7.5,219.2,0,0,10.66,24.95,31.91,10.79,425.9
17.01.2023 08:40:00,961.08,2.77,279.07,-1.99,70.75,7.46,5.28,2.18,3.42,5.49,1210.89,6.42,8.93,218.9,0,0,29.95,46.4,59.84,10.75,425.8
17.01.2023 08:50:00,961.24,2.91,279.2,-1.97,70.15,7.53,5.28,2.25,3.43,5.5,1210.46,4.6,6.96,220.3,0,0,57.07,78.76,98.06,10.7,425.9
17.01.2023 09:00:00,961.33,3,279.28,-2.02,69.46,7.58,5.27,2.32,3.41,5.48,1210.19,5.88,8.59,214.9,0,0,82.16,113.91,137.45,10.75,425.9
17.01.2023 09:10:00,961.43,2.98,279.26,-2.06,69.31,7.57,5.25,2.32,3.4,5.46,1210.41,5.62,7.88,212.2,0,0,103.25,148.69,162.07,10.88,425.8
17.01.2023 09:20:00,961.53,2.98,279.25,-2.13,68.97,7.57,5.22,2.35,3.38,5.43,1210.55,5.09,7.5,209.8,0,0,84.56,137.48,189.45,11.07,426
17.01.2023 09:30:00,961.67,2.9,279.15,-2.3,68.48,7.53,5.15,2.37,3.34,5.36,1211.12,5.87,8.24,209.3,0,0,117.22,190.58,220.86,11.26,425.7
17.01.2023 09:40:00,961.76,2.88,279.13,-2.41,68.03,7.52,5.11,2.4,3.31,5.32,1211.34,4.96,7.04,209.1,0,0,113.32,198.66,256.25,11.43,425.5
17.01.2023 09:50:00,961.84,2.96,279.2,-2.57,66.82,7.56,5.05,2.51,3.27,5.25,1211.11,5.36,7.64,210.5,0,0,160.21,272.73,289.57,11.56,425.3
17.01.2023 10:00:00,961.97,3.02,279.25,-2.67,66.1,7.59,5.02,2.57,3.25,5.22,1211.05,5.75,8.59,213.2,0,0,178.61,307.85,328.49,11.71,425.1
17.01.2023 10:10:00,962.09,3.09,279.31,-2.58,66.2,7.63,5.05,2.58,3.27,5.25,1210.86,5.18,7.65,217.6,0,0,210.05,359.64,397.97,11.89,425
17.01.2023 10:20:00,962.11,3.17,279.39,-2.52,66.12,7.67,5.07,2.6,3.29,5.27,1210.52,5.86,9.19,216.1,0,0,220.12,378.8,396.58,12.09,425.1
17.01.2023 10:30:00,962.13,3.13,279.35,-2.58,66.01,7.65,5.05,2.6,3.27,5.25,1210.74,6.82,10.48,217.8,0,0,227.88,395.22,411.1,12.28,425
17.01.2023 10:40:00,962.24,3.22,279.43,-2.6,65.47,7.7,5.04,2.66,3.26,5.24,1210.49,5.76,9.64,215.3,0,0,244.57,425.59,431.95,12.4,425
17.01.2023 10:50:00,962.2,3.26,279.47,-2.68,64.89,7.72,5.01,2.71,3.25,5.21,1210.27,5.59,7.32,213.4,0,0,251.26,441.58,452.31,12.53,425
17.01.2023 11:00:00,962.19,3.31,279.52,-2.74,64.41,7.75,4.99,2.76,3.23,5.19,1210.06,5.87,8.78,217.5,0,0,263.8,464.46,475.06,12.67,424.7
17.01.2023 11:10:00,962.21,3.37,279.58,-2.73,64.16,7.78,4.99,2.79,3.23,5.19,1209.84,6.14,9.28,216.1,0,0,275.04,484.08,495.18,12.78,424.5
17.01.2023 11:20:00,962.25,3.41,279.62,-2.69,64.21,7.8,5.01,2.79,3.24,5.21,1209.7,5.68,9.34,212.8,0,0,287.28,505.68,514.34,12.87,424.5
17.01.2023 11:30:00,962.31,3.58,279.79,-2.62,63.73,7.9,5.03,2.87,3.26,5.23,1209,4.6,6.84,215.2,0,0,295.09,521.71,529.26,12.95,424.6
17.01.2023 11:40:00,962.33,3.67,279.88,-2.56,63.59,7.95,5.06,2.89,3.27,5.25,1208.62,4.77,7.67,216.8,0,0,285.42,510.91,575.29,13.07,424.5
17.01.2023 11:50:00,962.34,3.6,279.8,-2.69,63.33,7.91,5.01,2.9,3.24,5.2,1208.98,5.42,7.79,205.9,0,0,238.41,433.89,632.48,13.19,424.5
17.01.2023 12:00:00,962.39,3.6,279.8,-2.69,63.34,7.91,5.01,2.9,3.24,5.2,1209.05,4.79,9.21,217.3,0,0,253.4,454.81,783.21,13.26,424.4
17.01.2023 12:10:00,962.22,3.57,279.79,-2.74,63.22,7.89,4.99,2.9,3.23,5.19,1208.95,5.19,6.87,211.6,0,0,397.03,689.18,776.2,13.32,424.5
17.01.2023 12:20:00,962.09,3.63,279.86,-2.75,62.88,7.93,4.98,2.94,3.23,5.18,1208.53,5.11,7,211.3,0,0,350.41,611.92,775.43,13.44,424.5
17.01.2023 12:30:00,962.06,3.8,280.03,-2.67,62.49,8.02,5.01,3.01,3.25,5.21,1207.74,4.22,5.93,203.8,0,0,435.83,751.78,840.24,13.61,424.8
17.01.2023 12:40:00,962.12,4.01,280.23,-2.74,61.3,8.14,4.99,3.15,3.23,5.19,1206.93,4.4,6.88,208.2,0,0,307.42,549.2,843.64,13.85,424.4
17.01.2023 12:50:00,962.19,3.77,279.99,-2.84,61.86,8,4.95,3.05,3.21,5.15,1208.07,4.62,7.79,208.6,0,0,136.25,258.09,341.11,14.1,424.3
17.01.2023 13:00:00,962.29,3.43,279.64,-2.96,62.79,7.82,4.91,2.91,3.18,5.1,1209.68,3.92,5.41,218.7,0,0,168.9,309.97,689.16,14.22,424.1
17.01.2023 13:10:00,962.4,3.42,279.62,-3.26,61.47,7.81,4.8,3.01,3.11,4.99,1209.94,4.05,5.61,212.7,0,0,109,206.26,271.17,14.24,424
17.01.2023 13:20:00,962.47,3.27,279.46,-3.41,61.43,7.73,4.75,2.98,3.07,4.93,1210.7,3.7,5.71,212.1,0,0,80.06,155.06,170.56,14.2,424.1
17.01.2023 13:30:00,962.5,3.22,279.4,-3.62,60.68,7.7,4.67,3.03,3.02,4.85,1211.02,4.48,6.71,216.6,0,0,77.94,152.2,180.73,14.11,424
17.01.2023 13:40:00,962.5,3.21,279.4,-3.49,61.28,7.7,4.72,2.98,3.05,4.9,1211.01,3.66,5.45,223.5,0,0,89.68,172.59,181.7,13.97,423.9
17.01.2023 13:50:00,962.46,3.3,279.49,-3.35,61.54,7.74,4.77,2.98,3.09,4.95,1210.56,2.69,3.97,210.8,0,0,96.88,185.44,196.44,13.84,424.5
17.01.2023 14:00:00,962.41,3.32,279.52,-3.11,62.59,7.76,4.85,2.9,3.14,5.04,1210.35,3.1,4.49,222.6,0,0,94.39,179.35,194.46,13.77,424
17.01.2023 14:10:00,962.4,3.31,279.51,-3.15,62.42,7.75,4.84,2.91,3.13,5.03,1210.39,2.77,3.94,222.7,0,0,83.31,158.74,166.65,13.73,424.1
17.01.2023 14:20:00,962.38,3.33,279.52,-3.14,62.42,7.76,4.84,2.92,3.14,5.03,1210.3,2.56,3.55,216.6,0,0,78.28,149.21,157.48,13.71,424.4
17.01.2023 14:30:00,962.42,3.33,279.52,-3.33,61.5,7.76,4.77,2.99,3.09,4.96,1210.37,3.3,4.47,209.8,0,0,72.92,138.35,142.66,13.71,424.5
17.01.2023 14:40:00,962.43,3.33,279.52,-3.39,61.27,7.76,4.75,3.01,3.08,4.94,1210.4,3.36,4.23,209.7,0,0,84.99,159.44,165.53,13.7,424.7
17.01.2023 14:50:00,962.45,3.29,279.48,-3.42,61.29,7.74,4.74,3,3.07,4.93,1210.58,3.05,4.19,203.9,0,0,71.79,136.91,161.18,13.67,424.8
17.01.2023 15:00:00,962.57,3.31,279.5,-3.35,61.47,7.75,4.77,2.99,3.08,4.95,1210.62,2.66,3.49,210.5,0,0,75.63,141.99,145,13.64,425
17.01.2023 15:10:00,962.61,3.29,279.47,-3.28,61.93,7.74,4.79,2.95,3.1,4.98,1210.78,2.56,4.09,221.2,0,0,64.31,121.66,139.52,13.62,424.5
17.01.2023 15:20:00,962.68,3.21,279.39,-3.24,62.46,7.7,4.81,2.89,3.11,4.99,1211.18,2.37,3.77,225.2,0,0,53.56,102.06,112.78,13.58,424.3
17.01.2023 15:30:00,962.72,3.16,279.33,-3.12,63.24,7.67,4.85,2.82,3.14,5.04,1211.44,2.16,2.9,215.8,0,0,40.99,79.02,96.02,13.54,424.6
17.01.2023 15:40:00,962.68,3.17,279.35,-3.05,63.54,7.68,4.88,2.8,3.16,5.07,1211.32,1.77,2.24,214.8,0,0,33.04,62.97,66.23,13.51,425
17.01.2023 15:50:00,962.64,3.13,279.31,-3.11,63.41,7.65,4.85,2.8,3.14,5.04,1211.46,1.5,2.33,224.8,0,0,21.09,43.01,51.33,13.51,424.8
17.01.2023 16:00:00,962.67,3.13,279.3,-3.03,63.83,7.65,4.88,2.77,3.16,5.07,1211.51,1.05,1.4,239.3,0,0,12.47,28.05,33.9,13.53,425.5
17.01.2023 16:10:00,962.69,3.13,279.3,-3.07,63.61,7.65,4.87,2.79,3.15,5.06,1211.52,1,1.38,223.5,0,0,13.31,24.48,26.39,13.56,424.5
17.01.2023 16:20:00,962.6,3.15,279.33,-3.02,63.76,7.66,4.88,2.78,3.16,5.07,1211.33,0.49,0.99,259.1,0,0,10.43,21.56,24.48,13.6,424.9
17.01.2023 16:30:00,962.61,3.26,279.43,-2.87,64.03,7.72,4.94,2.78,3.2,5.13,1210.85,0.52,1,178.9,0,0,4.18,11.5,17.1,13.65,427.1
17.01.2023 16:40:00,962.64,3.14,279.32,-3.06,63.59,7.66,4.87,2.79,3.15,5.06,1211.41,0.75,1.23,223,0,0,1.75,6.91,7.91,13.69,427.8
17.01.2023 16:50:00,962.67,3.05,279.22,-3.24,63.19,7.61,4.81,2.8,3.11,4.99,1211.91,0.56,0.87,261.1,0,0,0,4.15,6.04,13.71,426.9
17.01.2023 17:00:00,962.5,2.96,279.14,-3.36,63.02,7.56,4.76,2.79,3.08,4.95,1212.11,0.41,0.82,342.5,0,0,0,1.52,2.52,13.69,426.1
17.01.2023 17:10:00,962.43,2.64,278.82,-3.11,65.7,7.39,4.85,2.53,3.14,5.04,1213.39,0.64,1.79,219.4,0,0,0,0,0,13.59,428.5
17.01.2023 17:20:00,962.46,2.56,278.75,-3.22,65.49,7.35,4.81,2.54,3.12,5,1213.77,0.45,0.75,37.38,0,0,0,0,0,13.41,428
17.01.2023 17:30:00,962.49,2.49,278.67,-3.27,65.59,7.31,4.8,2.52,3.1,4.98,1214.12,0.78,1.46,200.5,0,0,0,0,0,13.2,427.3
17.01.2023 17:40:00,962.48,2.19,278.36,-3.28,67,7.15,4.79,2.36,3.1,4.98,1215.46,0.55,1.04,347.6,0,0,0,0,0,12.99,427.2
17.01.2023 17:50:00,962.47,1.87,278.05,-3.18,69.03,6.99,4.83,2.17,3.13,5.02,1216.82,1.37,2.36,219.7,0,0,0,0,0,12.78,428.2
17.01.2023 18:00:00,962.43,1.67,277.85,-3.17,70.07,6.89,4.83,2.06,3.13,5.02,1217.65,0.67,1.61,342.4,0,0,0,0,0,12.58,430.4
17.01.2023 18:10:00,962.45,1.53,277.71,-3.05,71.43,6.82,4.88,1.95,3.16,5.07,1218.27,0.31,0.6,238.7,0,0,0,0,0,12.39,431.7
17.01.2023 18:20:00,962.39,1.21,277.38,-2.92,73.84,6.67,4.92,1.74,3.19,5.12,1219.6,0.56,0.99,69.07,0,0,0,0,0,12.22,434.9
17.01.2023 18:30:00,962.4,0.93,277.1,-2.92,75.32,6.54,4.92,1.61,3.19,5.12,1220.84,0.53,0.96,28.49,0,0,0,0,0,12.03,442.2
17.01.2023 18:40:00,962.56,0.86,277.02,-3.14,74.49,6.5,4.84,1.66,3.14,5.03,1221.42,0.62,1.37,237.4,0,0,0,0,0,11.82,439.1
17.01.2023 18:50:00,962.79,0.69,276.82,-3.27,74.71,6.42,4.8,1.62,3.11,4.98,1222.5,1.14,1.48,243.7,0,0,0,0,0,11.61,434.3
17.01.2023 19:00:00,962.85,0.58,276.71,-3.29,75.15,6.37,4.79,1.58,3.1,4.97,1223.06,0.72,1.23,238.2,0,0,0,0,0,11.41,435
17.01.2023 19:10:00,962.9,0.28,276.4,-3.4,76.17,6.23,4.75,1.49,3.07,4.93,1224.5,0.99,1.72,204.9,0,0,0,0,0,11.25,433.4
17.01.2023 19:20:00,962.99,0.15,276.26,-3.38,77.04,6.17,4.76,1.42,3.08,4.94,1225.2,0.71,1.69,196.6,0,0,0,0,0,11.1,434.2
17.01.2023 19:30:00,962.97,0.07,276.18,-3.43,77.2,6.14,4.74,1.4,3.07,4.92,1225.54,0.36,0.68,239.6,0,0,0,0,0,10.98,433.5
17.01.2023 19:40:00,963.02,0.07,276.18,-3.33,77.78,6.14,4.77,1.36,3.09,4.96,1225.57,0.39,0.73,25.52,0,0,0,0,0,10.88,435.1
17.01.2023 19:50:00,963.13,0.09,276.19,-3.18,78.54,6.15,4.83,1.32,3.12,5.01,1225.58,0.37,0.71,119,0,0,0,0,0,10.78,436.3
17.01.2023 20:00:00,963.21,-0.01,276.08,-3.33,78.24,6.1,4.77,1.33,3.09,4.96,1226.19,0.54,0.93,212.6,0,0,0,0,0,10.69,434.7
17.01.2023 20:10:00,963.18,-0.16,275.94,-3.22,79.74,6.04,4.81,1.22,3.11,5,1226.78,0.36,0.71,183.7,0,0,0,0,0,10.62,437.1
17.01.2023 20:20:00,963.17,-0.4,275.69,-3.21,81.2,5.93,4.82,1.11,3.12,5,1227.87,0.37,0.63,225.3,0,0,0,0,0,10.55,438.2
17.01.2023 20:30:00,963.3,-0.66,275.42,-3.47,81.2,5.82,4.73,1.09,3.06,4.91,1229.24,0.61,1.33,203.5,0,0,0,0,0,10.46,436.3
17.01.2023 20:40:00,963.46,-0.99,275.07,-3.58,82.5,5.68,4.69,0.99,3.03,4.86,1230.94,1.22,1.5,211.8,0,0,0,0,0,10.37,435.8
17.01.2023 20:50:00,963.53,-1,275.06,-3.66,82,5.68,4.66,1.02,3.01,4.83,1231.07,0.85,1.39,228.2,0,0,0,0,0,10.28,434.3
17.01.2023 21:00:00,963.65,-1.03,275.01,-3.75,81.7,5.66,4.63,1.04,2.99,4.8,1231.41,0.92,1.45,240.5,0,0,0,0,0,10.2,434.2
17.01.2023 21:10:00,963.7,-0.96,275.08,-3.71,81.5,5.69,4.64,1.05,3,4.81,1231.16,0.42,0.71,214.3,0,0,0,0,0,10.12,434.8
17.01.2023 21:20:00,963.69,-1.13,274.92,-3.71,82.5,5.62,4.64,0.98,3,4.81,1231.88,0.63,1.24,202.7,0,0,0,0,0,10.04,437.2
17.01.2023 21:30:00,963.73,-1.32,274.72,-3.75,83.4,5.54,4.62,0.92,2.99,4.8,1232.82,0.47,0.84,184.6,0,0,0,0,0,9.94,436.8
17.01.2023 21:40:00,963.74,-1.52,274.51,-3.81,84.3,5.46,4.6,0.86,2.98,4.78,1233.75,0.63,0.97,212.2,0,0,0,0,0,9.84,436.7
17.01.2023 21:50:00,963.76,-1.5,274.53,-3.73,84.7,5.47,4.63,0.84,3,4.81,1233.69,0.34,0.64,179.6,0,0,0,0,0,9.72,438.6
17.01.2023 22:00:00,963.86,-1.59,274.44,-3.75,85.1,5.44,4.63,0.81,2.99,4.8,1234.2,0.48,1.42,197,0,0,0,0,0,9.6,440.4
17.01.2023 22:10:00,963.97,-1.74,274.27,-3.75,86.1,5.37,4.63,0.75,2.99,4.8,1235.05,0.59,1.38,221,0,0,0,0,0,9.47,441.8
17.01.2023 22:20:00,964.01,-1.7,274.31,-3.72,86,5.39,4.64,0.75,3,4.81,1234.88,0.52,1.16,257.9,0,0,0,0,0,9.34,441.6
17.01.2023 22:30:00,964.04,-1.64,274.37,-3.62,86.3,5.41,4.67,0.74,3.02,4.85,1234.66,0.49,1.04,354.9,0,0,0,0,0,9.23,445.2
17.01.2023 22:40:00,963.98,-1.7,274.31,-3.61,86.7,5.39,4.67,0.72,3.02,4.85,1234.84,0.67,0.83,38.73,0,0,0,0,0,9.14,444.1
17.01.2023 22:50:00,963.94,-1.64,274.38,-3.37,87.9,5.42,4.76,0.66,3.08,4.94,1234.46,0.67,1,34.99,0,0,0,0,0,9.04,454.1
17.01.2023 23:00:00,963.92,-1.66,274.36,-3.28,88.6,5.41,4.79,0.62,3.1,4.97,1234.51,0.69,1.02,12.93,0,0,0,0,0,8.96,457.8
17.01.2023 23:10:00,963.92,-1.67,274.35,-3.21,89.2,5.4,4.82,0.58,3.12,5,1234.56,0.52,0.82,352.8,0,0,0,0,0,8.88,462
17.01.2023 23:20:00,963.88,-1.58,274.45,-3.22,88.5,5.44,4.81,0.63,3.11,5,1234.08,0.18,0.56,355.1,0,0,0,0,0,8.82,459.7
17.01.2023 23:30:00,963.78,-1.67,274.36,-3.3,88.6,5.4,4.79,0.62,3.09,4.97,1234.4,0.2,0.46,302,0,0,0,0,0,8.77,459.7
17.01.2023 23:40:00,963.69,-1.66,274.38,-3.36,88.1,5.41,4.76,0.64,3.08,4.94,1234.22,0.41,0.66,153.3,0,0,0,0,0,8.75,452.9
17.01.2023 23:50:00,963.62,-1.52,274.52,-3.24,88,5.46,4.81,0.66,3.11,4.99,1233.51,0.85,1.21,4.75,0,0,0,0,0,8.74,454.9
18.01.2023 00:00:00,963.53,-1.52,274.53,-3.18,88.4,5.46,4.83,0.63,3.12,5.01,1233.37,0.86,1.61,345.3,0,0,0,0,0,8.75,456.5
18.01.2023 00:10:00,963.44,-1.44,274.62,-3.28,87.2,5.49,4.79,0.7,3.1,4.97,1232.91,0.48,0.83,40.95,0,0,0,0,0,8.75,448.1
18.01.2023 00:20:00,963.42,-1.34,274.73,-3.3,86.4,5.54,4.78,0.75,3.09,4.97,1232.42,0.48,0.76,21.55,0,0,0,0,0,8.75,448.3
18.01.2023 00:30:00,963.36,-1.2,274.87,-3.23,86,5.59,4.81,0.78,3.11,4.99,1231.71,0.47,0.93,204,0,0,0,0,0,8.78,447.5
18.01.2023 00:40:00,963.3,-1.05,275.03,-3.28,84.7,5.66,4.79,0.87,3.1,4.97,1230.95,0.35,0.89,357.5,0,0,0,0,0,8.82,444.9
18.01.2023 00:50:00,963.34,-0.88,275.2,-3.37,83.1,5.73,4.76,0.97,3.08,4.94,1230.24,0.43,0.93,229.9,0,0,0,0,0,8.88,442.4
18.01.2023 01:00:00,963.34,-0.81,275.27,-3.64,81,5.76,4.66,1.09,3.02,4.84,1229.99,0.42,0.8,258.7,0,0,0,0,0,8.94,436.3
18.01.2023 01:10:00,963.3,-0.63,275.45,-3.42,81.3,5.83,4.74,1.09,3.07,4.92,1229.11,0.33,0.69,30.83,0,0,0,0,0,8.99,438.8
18.01.2023 01:20:00,963.32,-0.84,275.23,-3.11,84.5,5.74,4.85,0.89,3.14,5.04,1230.02,0.5,0.78,158.8,0,0,0,0,0,9.04,448.2
18.01.2023 01:30:00,963.4,-1.21,274.86,-3.17,86.4,5.59,4.83,0.76,3.12,5.01,1231.78,0.47,0.91,181.1,0,0,0,0,0,9.09,450
18.01.2023 01:40:00,963.57,-1.34,274.71,-3.42,85.7,5.53,4.74,0.79,3.07,4.92,1232.66,1.05,1.72,189.5,0,0,0,0,0,9.13,445.9
18.01.2023 01:50:00,963.74,-1.68,274.35,-3.22,89.2,5.4,4.81,0.58,3.11,5,1234.38,1.18,1.79,158.6,0,0,0,0,0,9.17,456.5
18.01.2023 02:00:00,963.76,-2,274.03,-3.44,89.8,5.27,4.73,0.54,3.06,4.91,1235.9,1.39,2.32,151.6,0,0,0,0,0,9.21,451.2
18.01.2023 02:10:00,963.78,-2.01,274.01,-3.44,89.9,5.27,4.74,0.53,3.06,4.91,1235.98,0.85,1.56,146.8,0,0,0,0,0,9.24,450
18.01.2023 02:20:00,963.8,-1.99,274.03,-3.42,89.9,5.28,4.74,0.53,3.07,4.92,1235.9,0.68,1.48,204.4,0,0,0,0,0,9.27,449.3
18.01.2023 02:30:00,963.83,-1.8,274.22,-3.26,89.7,5.35,4.8,0.55,3.1,4.98,1235.06,0.31,0.71,318.4,0,0,0,0,0,9.31,450.5
18.01.2023 02:40:00,963.77,-1.48,274.55,-3.11,88.6,5.48,4.86,0.62,3.14,5.04,1233.47,0.85,1.96,352.3,0,0,0,0,0,9.36,453.5
18.01.2023 02:50:00,963.67,-1.29,274.75,-2.98,88.2,5.56,4.9,0.66,3.17,5.09,1232.47,1.71,2.13,359,0,0,0,0,0,9.4,454
18.01.2023 03:00:00,963.61,-1.12,274.93,-3.06,86.6,5.63,4.87,0.75,3.15,5.06,1231.64,1.83,2.12,12.65,0,0,0,0,0,9.37,449.7
18.01.2023 03:10:00,963.67,-1.1,274.95,-2.82,88,5.64,4.96,0.68,3.21,5.15,1231.56,0.82,1.94,102.1,0,0,0,0,0,9.3,456.3
18.01.2023 03:20:00,963.7,-1.34,274.7,-2.87,89.2,5.54,4.94,0.6,3.19,5.13,1232.69,0.47,0.75,288.9,0,0,0,0,0,9.23,457.3
